match_id,date_match,status,season_id,season_winner,home_team_id,home_team,away_team_id,away_team,winner,home_goals,away_goals
503890,2024-12-22T20:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,498,Sporting Clube de Portugal,Draw,0,0
503891,2024-12-23T18:45:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,582,GD Estoril Praia,Sport Lisboa e Benfica,3,0
503892,2024-12-23T18:45:00Z,FINISHED,2312,,5543,Vitória SC,5529,CD Nacional,Draw,2,2
503893,2024-12-23T20:45:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,496,Rio Ave FC,CF Estrela da Amadora,1,0
503883,2024-12-27T20:15:00Z,FINISHED,2312,,712,FC Arouca,5533,Gil Vicente FC,Draw,1,1
503885,2024-12-28T15:30:00Z,FINISHED,2312,,10340,AVS,9136,CF Estrela da Amadora,Draw,1,1
503881,2024-12-28T18:00:00Z,FINISHED,2312,,582,GD Estoril Praia,583,Moreirense FC,Draw,2,2
503888,2024-12-28T20:30:00Z,FINISHED,2312,,503,FC Porto,810,Boavista FC,FC Porto,4,0
503884,2024-12-29T15:30:00Z,FINISHED,2312,,5602,SC Farense,5543,Vitória SC,Draw,2,2
503887,2024-12-29T15:30:00Z,FINISHED,2312,,496,Rio Ave FC,5529,CD Nacional,Rio Ave FC,2,1
503882,2024-12-29T18:00:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,6618,Casa Pia AC,Casa Pia AC,1,2
503889,2024-12-29T20:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,1903,Sport Lisboa e Benfica,Sporting Clube de Portugal,1,0
503886,2024-12-30T20:15:00Z,FINISHED,2312,,5531,FC Famalicão,5530,CD Santa Clara,CD Santa Clara,1,2
503875,2025-01-03T20:15:00Z,FINISHED,2312,,5543,Vitória SC,498,Sporting Clube de Portugal,Draw,4,4
503877,2025-01-04T15:30:00Z,FINISHED,2312,,583,Moreirense FC,10340,AVS,Draw,1,1
503874,2025-01-04T18:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,5613,Sporting Clube de Braga,Sporting Clube de Braga,1,2
503878,2025-01-04T20:30:00Z,FINISHED,2312,,810,Boavista FC,712,FC Arouca,FC Arouca,1,3
503879,2025-01-05T15:30:00Z,FINISHED,2312,,5530,CD Santa Clara,5602,SC Farense,Draw,0,0
503873,2025-01-05T18:00:00Z,FINISHED,2312,,6618,Casa Pia AC,5531,FC Famalicão,Draw,1,1
503720,2025-01-05T20:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,582,GD Estoril Praia,GD Estoril Praia,2,4
503876,2025-01-06T20:15:00Z,FINISHED,2312,,5533,Gil Vicente FC,496,Rio Ave FC,Draw,1,1
503880,2025-01-12T15:30:00Z,FINISHED,2312,,5529,CD Nacional,503,FC Porto,CD Nacional,2,0
503868,2025-01-17T20:15:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,5531,FC Famalicão,Sport Lisboa e Benfica,4,0
503870,2025-01-18T15:30:00Z,FINISHED,2312,,5530,CD Santa Clara,582,GD Estoril Praia,GD Estoril Praia,2,3
503872,2025-01-18T18:00:00Z,FINISHED,2312,,496,Rio Ave FC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,3
503865,2025-01-18T20:30:00Z,FINISHED,2312,,5543,Vitória SC,712,FC Arouca,Draw,2,2
503864,2025-01-19T15:30:00Z,FINISHED,2312,,5529,CD Nacional,10340,AVS,CD Nacional,3,1
503866,2025-01-19T15:30:00Z,FINISHED,2312,,583,Moreirense FC,5602,SC Farense,Draw,0,0
503867,2025-01-19T18:00:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,1
503871,2025-01-19T20:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,503,FC Porto,Gil Vicente FC,3,1
503869,2025-01-20T20:15:00Z,FINISHED,2312,,810,Boavista FC,6618,Casa Pia AC,Casa Pia AC,2,3
503860,2025-01-24T20:15:00Z,FINISHED,2312,,712,FC Arouca,583,Moreirense FC,FC Arouca,1,0
503857,2025-01-25T15:30:00Z,FINISHED,2312,,5531,FC Famalicão,9136,CF Estrela da Amadora,Draw,0,0
503862,2025-01-25T15:30:00Z,FINISHED,2312,,5602,SC Farense,496,Rio Ave FC,Rio Ave FC,1,2
503858,2025-01-25T18:00:00Z,FINISHED,2312,,6618,Casa Pia AC,1903,Sport Lisboa e Benfica,Casa Pia AC,3,1
503855,2025-01-25T20:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,5529,CD Nacional,Sporting Clube de Portugal,2,0
503863,2025-01-26T15:30:00Z,FINISHED,2312,,582,GD Estoril Praia,5543,Vitória SC,GD Estoril Praia,1,0
503859,2025-01-26T18:00:00Z,FINISHED,2312,,503,FC Porto,5530,CD Santa Clara,Draw,1,1
503856,2025-01-26T20:30:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,810,Boavista FC,Sporting Clube de Braga,3,0
503861,2025-01-27T20:15:00Z,FINISHED,2312,,10340,AVS,5533,Gil Vicente FC,AVS,1,0
503853,2025-01-31T20:15:00Z,FINISHED,2312,,810,Boavista FC,5531,FC Famalicão,FC Famalicão,0,2
503846,2025-02-01T15:30:00Z,FINISHED,2312,,5529,CD Nacional,712,FC Arouca,FC Arouca,1,2
503852,2025-02-01T15:30:00Z,FINISHED,2312,,5530,CD Santa Clara,6618,Casa Pia AC,CD Santa Clara,2,1
503850,2025-02-01T18:00:00Z,FINISHED,2312,,5533,Gil Vicente FC,582,GD Estoril Praia,GD Estoril Praia,1,2
503854,2025-02-01T20:30:00Z,FINISHED,2312,,5543,Vitória SC,10340,AVS,Vitória SC,2,0
503851,2025-02-02T18:00:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,5602,SC Farense,Sporting Clube de Portugal,3,1
503849,2025-02-02T20:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,2,3
503848,2025-02-03T18:45:00Z,FINISHED,2312,,583,Moreirense FC,5613,Sporting Clube de Braga,Sporting Clube de Braga,1,2
503847,2025-02-03T20:45:00Z,FINISHED,2312,,496,Rio Ave FC,503,FC Porto,Draw,2,2
503837,2025-02-07T20:15:00Z,FINISHED,2312,,503,FC Porto,498,Sporting Clube de Portugal,Draw,1,1
503841,2025-02-08T15:30:00Z,FINISHED,2312,,10340,AVS,5530,CD Santa Clara,CD Santa Clara,1,2
503839,2025-02-08T18:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,583,Moreirense FC,Sport Lisboa e Benfica,3,2
503843,2025-02-08T20:30:00Z,FINISHED,2312,,5531,FC Famalicão,5543,Vitória SC,Draw,0,0
503838,2025-02-09T15:30:00Z,FINISHED,2312,,582,GD Estoril Praia,810,Boavista FC,GD Estoril Praia,2,1
503844,2025-02-09T15:30:00Z,FINISHED,2312,,5602,SC Farense,5529,CD Nacional,CD Nacional,0,2
503840,2025-02-09T18:00:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,5533,Gil Vicente FC,Sporting Clube de Braga,2,0
503845,2025-02-09T20:30:00Z,FINISHED,2312,,6618,Casa Pia AC,9136,CF Estrela da Amadora,Casa Pia AC,1,0
503842,2025-02-10T20:15:00Z,FINISHED,2312,,712,FC Arouca,496,Rio Ave FC,Draw,1,1
503835,2025-02-14T20:15:00Z,FINISHED,2312,,810,Boavista FC,9136,CF Estrela da Amadora,CF Estrela da Amadora,0,1
503828,2025-02-15T15:30:00Z,FINISHED,2312,,583,Moreirense FC,6618,Casa Pia AC,Moreirense FC,3,2
503832,2025-02-15T17:00:00Z,FINISHED,2312,,5529,CD Nacional,582,GD Estoril Praia,Draw,2,2
503831,2025-02-15T18:00:00Z,FINISHED,2312,,5530,CD Santa Clara,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,0,1
503830,2025-02-15T20:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,712,FC Arouca,Draw,2,2
503836,2025-02-16T15:30:00Z,FINISHED,2312,,496,Rio Ave FC,10340,AVS,Draw,1,1
503834,2025-02-16T18:00:00Z,FINISHED,2312,,5602,SC Farense,503,FC Porto,FC Porto,0,1
503829,2025-02-16T20:30:00Z,FINISHED,2312,,5543,Vitória SC,5613,Sporting Clube de Braga,Draw,0,0
503833,2025-02-17T20:15:00Z,FINISHED,2312,,5533,Gil Vicente FC,5531,FC Famalicão,FC Famalicão,0,2
503822,2025-02-21T20:15:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,5529,CD Nacional,Sporting Clube de Braga,1,0
503827,2025-02-22T15:30:00Z,FINISHED,2312,,6618,Casa Pia AC,5533,Gil Vicente FC,Casa Pia AC,1,0
503819,2025-02-22T18:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,810,Boavista FC,Sport Lisboa e Benfica,3,0
503826,2025-02-22T20:30:00Z,FINISHED,2312,,582,GD Estoril Praia,496,Rio Ave FC,GD Estoril Praia,2,1
503821,2025-02-23T15:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,5530,CD Santa Clara,Draw,0,0
503824,2025-02-23T15:30:00Z,FINISHED,2312,,712,FC Arouca,5602,SC Farense,Draw,2,2
503823,2025-02-23T18:00:00Z,FINISHED,2312,,10340,AVS,498,Sporting Clube de Portugal,Draw,2,2
503825,2025-02-23T20:30:00Z,FINISHED,2312,,5531,FC Famalicão,583,Moreirense FC,FC Famalicão,2,0
503820,2025-02-24T20:15:00Z,FINISHED,2312,,503,FC Porto,5543,Vitória SC,Draw,1,1
503818,2025-03-01T15:30:00Z,FINISHED,2312,,5529,CD Nacional,5531,FC Famalicão,CD Nacional,2,1
503816,2025-03-01T18:00:00Z,FINISHED,2312,,712,FC Arouca,503,FC Porto,FC Porto,0,2
503810,2025-03-01T20:30:00Z,FINISHED,2312,,5543,Vitória SC,6618,Casa Pia AC,Vitória SC,1,0
503814,2025-03-02T15:30:00Z,FINISHED,2312,,810,Boavista FC,5530,CD Santa Clara,Boavista FC,1,0
503815,2025-03-02T15:30:00Z,FINISHED,2312,,583,Moreirense FC,9136,CF Estrela da Amadora,Draw,1,1
503817,2025-03-02T18:00:00Z,FINISHED,2312,,5602,SC Farense,10340,AVS,AVS,0,1
503812,2025-03-02T20:30:00Z,FINISHED,2312,,496,Rio Ave FC,5613,Sporting Clube de Braga,Rio Ave FC,2,1
503813,2025-03-03T20:15:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,582,GD Estoril Praia,Sporting Clube de Portugal,3,1
503808,2025-03-07T20:15:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,5533,Gil Vicente FC,Draw,1,1
503802,2025-03-08T15:30:00Z,FINISHED,2312,,10340,AVS,712,FC Arouca,FC Arouca,0,1
503809,2025-03-08T18:00:00Z,FINISHED,2312,,582,GD Estoril Praia,5602,SC Farense,Draw,2,2
503803,2025-03-08T18:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,5529,CD Nacional,Sport Lisboa e Benfica,3,0
503801,2025-03-08T20:30:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,503,FC Porto,Sporting Clube de Braga,1,0
503806,2025-03-09T15:30:00Z,FINISHED,2312,,5530,CD Santa Clara,583,Moreirense FC,Draw,1,1
503805,2025-03-09T18:00:00Z,FINISHED,2312,,6618,Casa Pia AC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,1,3
503804,2025-03-09T20:30:00Z,FINISHED,2312,,810,Boavista FC,5543,Vitória SC,Vitória SC,1,2
503807,2025-03-10T20:15:00Z,FINISHED,2312,,5531,FC Famalicão,496,Rio Ave FC,FC Famalicão,1,0
503794,2025-03-15T15:30:00Z,FINISHED,2312,,5602,SC Farense,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,1
503798,2025-03-15T15:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,5530,CD Santa Clara,CD Santa Clara,0,1
503800,2025-03-15T18:00:00Z,FINISHED,2312,,503,FC Porto,10340,AVS,FC Porto,2,0
503799,2025-03-15T20:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,5531,FC Famalicão,Sporting Clube de Portugal,3,1
503792,2025-03-16T15:30:00Z,FINISHED,2312,,5529,CD Nacional,6618,Casa Pia AC,CD Nacional,3,1
503797,2025-03-16T15:30:00Z,FINISHED,2312,,712,FC Arouca,582,GD Estoril Praia,Draw,1,1
503793,2025-03-16T18:00:00Z,FINISHED,2312,,496,Rio Ave FC,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,2,3
503795,2025-03-16T20:30:00Z,FINISHED,2312,,5543,Vitória SC,9136,CF Estrela da Amadora,Vitória SC,2,0
503796,2025-03-16T20:30:00Z,FINISHED,2312,,583,Moreirense FC,810,Boavista FC,Moreirense FC,1,0
503811,2025-03-28T20:15:00Z,FINISHED,2312,,5533,Gil Vicente FC,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,0,3
503788,2025-03-29T15:30:00Z,FINISHED,2312,,6618,Casa Pia AC,496,Rio Ave FC,Casa Pia AC,2,1
503790,2025-03-29T18:00:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,3
503786,2025-03-29T20:30:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,712,FC Arouca,Sporting Clube de Braga,2,1
503785,2025-03-30T14:30:00Z,FINISHED,2312,,5531,FC Famalicão,10340,AVS,FC Famalicão,4,1
503789,2025-03-30T14:30:00Z,FINISHED,2312,,5530,CD Santa Clara,5529,CD Nacional,CD Santa Clara,1,0
503791,2025-03-30T17:00:00Z,FINISHED,2312,,582,GD Estoril Praia,503,FC Porto,FC Porto,1,2
503784,2025-03-30T19:30:00Z,FINISHED,2312,,583,Moreirense FC,5543,Vitória SC,Draw,2,2
503787,2025-04-01T19:15:00Z,FINISHED,2312,,810,Boavista FC,5533,Gil Vicente FC,Gil Vicente FC,1,3
503783,2025-04-02T19:15:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,5602,SC Farense,Sport Lisboa e Benfica,3,2
503780,2025-04-04T19:15:00Z,FINISHED,2312,,10340,AVS,582,GD Estoril Praia,GD Estoril Praia,0,3
503782,2025-04-05T17:00:00Z,FINISHED,2312,,712,FC Arouca,5531,FC Famalicão,FC Famalicão,1,2
503779,2025-04-05T19:30:00Z,FINISHED,2312,,5543,Vitória SC,5530,CD Santa Clara,Vitória SC,2,0
503781,2025-04-06T14:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,583,Moreirense FC,Moreirense FC,0,1
503778,2025-04-06T17:00:00Z,FINISHED,2312,,5529,CD Nacional,9136,CF Estrela da Amadora,CF Estrela da Amadora,0,1
503777,2025-04-06T19:30:00Z,FINISHED,2312,,503,FC Porto,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,1,4
503774,2025-04-07T17:45:00Z,FINISHED,2312,,5602,SC Farense,6618,Casa Pia AC,Draw,0,0
503776,2025-04-07T19:15:00Z,FINISHED,2312,,496,Rio Ave FC,810,Boavista FC,Boavista FC,0,2
503775,2025-04-07T19:45:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,5613,Sporting Clube de Braga,Draw,1,1
503766,2025-04-11T19:15:00Z,FINISHED,2312,,5533,Gil Vicente FC,5543,Vitória SC,Vitória SC,0,1
503767,2025-04-12T14:30:00Z,FINISHED,2312,,5531,FC Famalicão,582,GD Estoril Praia,FC Famalicão,3,0
503769,2025-04-12T14:30:00Z,FINISHED,2312,,810,Boavista FC,5529,CD Nacional,CD Nacional,0,1
503771,2025-04-12T17:00:00Z,FINISHED,2312,,5530,CD Santa Clara,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,1
503770,2025-04-12T19:30:00Z,FINISHED,2312,,6618,Casa Pia AC,503,FC Porto,FC Porto,0,1
503773,2025-04-13T14:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,5602,SC Farense,SC Farense,0,1
503765,2025-04-13T17:00:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,10340,AVS,Sporting Clube de Braga,4,1
503768,2025-04-13T17:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,712,FC Arouca,Draw,2,2
503772,2025-04-13T19:30:00Z,FINISHED,2312,,583,Moreirense FC,496,Rio Ave FC,Rio Ave FC,0,2
503756,2025-04-18T14:30:00Z,FINISHED,2312,,5602,SC Farense,810,Boavista FC,Boavista FC,0,1
503760,2025-04-18T14:30:00Z,FINISHED,2312,,496,Rio Ave FC,5530,CD Santa Clara,Draw,1,1
503764,2025-04-18T17:00:00Z,FINISHED,2312,,503,FC Porto,5531,FC Famalicão,FC Porto,2,1
503761,2025-04-18T19:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,583,Moreirense FC,Sporting Clube de Portugal,3,1
503759,2025-04-19T14:30:00Z,FINISHED,2312,,5529,CD Nacional,5533,Gil Vicente FC,Gil Vicente FC,0,3
503762,2025-04-19T14:30:00Z,FINISHED,2312,,10340,AVS,6618,Casa Pia AC,Draw,1,1
503758,2025-04-19T17:00:00Z,FINISHED,2312,,582,GD Estoril Praia,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,2
503763,2025-04-19T17:00:00Z,FINISHED,2312,,712,FC Arouca,9136,CF Estrela da Amadora,FC Arouca,1,0
503757,2025-04-19T19:30:00Z,FINISHED,2312,,5543,Vitória SC,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,0,3
503750,2025-04-25T19:30:00Z,FINISHED,2312,,5531,FC Famalicão,5613,Sporting Clube de Braga,Draw,1,1
503748,2025-04-26T14:30:00Z,FINISHED,2312,,5530,CD Santa Clara,712,FC Arouca,CD Santa Clara,2,0
503749,2025-04-26T17:00:00Z,FINISHED,2312,,5533,Gil Vicente FC,5602,SC Farense,Gil Vicente FC,1,0
503754,2025-04-26T19:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,503,FC Porto,CF Estrela da Amadora,2,0
503753,2025-04-27T14:30:00Z,FINISHED,2312,,583,Moreirense FC,5529,CD Nacional,Draw,1,1
503747,2025-04-27T17:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,10340,AVS,Sport Lisboa e Benfica,6,0
503751,2025-04-27T17:00:00Z,FINISHED,2312,,5543,Vitória SC,496,Rio Ave FC,Vitória SC,3,0
503752,2025-04-27T19:30:00Z,FINISHED,2312,,810,Boavista FC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,5
503755,2025-04-29T19:30:00Z,FINISHED,2312,,6618,Casa Pia AC,582,GD Estoril Praia,GD Estoril Praia,1,3
503743,2025-05-02T19:15:00Z,FINISHED,2312,,503,FC Porto,583,Moreirense FC,FC Porto,3,1
503740,2025-05-03T14:30:00Z,FINISHED,2312,,5529,CD Nacional,5543,Vitória SC,Vitória SC,1,2
503746,2025-05-03T14:30:00Z,FINISHED,2312,,5602,SC Farense,5531,FC Famalicão,SC Farense,2,1
503742,2025-05-03T17:00:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,5530,CD Santa Clara,Draw,1,1
503739,2025-05-03T19:30:00Z,FINISHED,2312,,582,GD Estoril Praia,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,1,2
503745,2025-05-04T17:00:00Z,FINISHED,2312,,712,FC Arouca,6618,Casa Pia AC,Draw,0,0
503738,2025-05-04T19:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,5533,Gil Vicente FC,Sporting Clube de Portugal,2,1
503741,2025-05-05T18:30:00Z,FINISHED,2312,,496,Rio Ave FC,9136,CF Estrela da Amadora,Rio Ave FC,2,0
503744,2025-05-05T19:15:00Z,FINISHED,2312,,10340,AVS,810,Boavista FC,Boavista FC,1,2
503735,2025-05-10T14:30:00Z,FINISHED,2312,,5530,CD Santa Clara,5531,FC Famalicão,CD Santa Clara,2,1
503736,2025-05-10T14:30:00Z,FINISHED,2312,,5529,CD Nacional,496,Rio Ave FC,Draw,3,3
503737,2025-05-10T17:00:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,498,Sporting Clube de Portugal,Draw,1,1
503730,2025-05-10T19:30:00Z,FINISHED,2312,,6618,Casa Pia AC,5613,Sporting Clube de Braga,Casa Pia AC,2,1
503731,2025-05-10T19:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,712,FC Arouca,Draw,1,1
503734,2025-05-11T14:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,10340,AVS,AVS,0,1
503729,2025-05-11T17:00:00Z,FINISHED,2312,,583,Moreirense FC,582,GD Estoril Praia,Draw,2,2
503732,2025-05-11T17:00:00Z,FINISHED,2312,,5543,Vitória SC,5602,SC Farense,SC Farense,1,2
503733,2025-05-11T19:30:00Z,FINISHED,2312,,810,Boavista FC,503,FC Porto,FC Porto,1,2
503721,2025-05-16T18:00:00Z,FINISHED,2312,,496,Rio Ave FC,5533,Gil Vicente FC,Draw,1,1
503724,2025-05-16T18:00:00Z,FINISHED,2312,,5531,FC Famalicão,6618,Casa Pia AC,FC Famalicão,2,1
503719,2025-05-17T17:00:00Z,FINISHED,2312,,582,GD Estoril Praia,9136,CF Estrela da Amadora,GD Estoril Praia,4,0
503722,2025-05-17T17:00:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,5543,Vitória SC,Sporting Clube de Portugal,2,0
503723,2025-05-17T17:00:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,1903,Sport Lisboa e Benfica,Draw,1,1
503725,2025-05-17T17:00:00Z,FINISHED,2312,,503,FC Porto,5529,CD Nacional,FC Porto,3,0
503726,2025-05-17T17:00:00Z,FINISHED,2312,,10340,AVS,583,Moreirense FC,Moreirense FC,0,3
503727,2025-05-17T17:00:00Z,FINISHED,2312,,712,FC Arouca,810,Boavista FC,FC Arouca,4,1
503728,2025-05-17T17:00:00Z,FINISHED,2312,,5602,SC Farense,5530,CD Santa Clara,CD Santa Clara,1,2
545700,2025-08-08T19:15:00Z,FINISHED,2433,,6618,Casa Pia AC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,2
545706,2025-08-09T14:30:00Z,FINISHED,2433,,5529,CD Nacional,5533,Gil Vicente FC,Gil Vicente FC,0,2
545703,2025-08-09T19:30:00Z,FINISHED,2433,,712,FC Arouca,10340,AVS,FC Arouca,3,1
545707,2025-08-10T16:00:00Z,FINISHED,2433,,5531,FC Famalicão,5530,CD Santa Clara,FC Famalicão,3,0
545701,2025-08-10T19:30:00Z,FINISHED,2433,,5613,Sporting Clube de Braga,1049,CD Tondela,Sporting Clube de Braga,3,0
545705,2025-08-10T19:30:00Z,FINISHED,2433,,583,Moreirense FC,7822,FC Alverca,Moreirense FC,2,1
545704,2025-08-11T17:45:00Z,FINISHED,2433,,582,GD Estoril Praia,9136,CF Estrela da Amadora,Draw,1,1
545708,2025-08-11T19:45:00Z,FINISHED,2433,,503,FC Porto,5543,Vitória SC,FC Porto,3,0
545709,2025-08-15T14:45:00Z,FINISHED,2433,,10340,AVS,6618,Casa Pia AC,Casa Pia AC,0,2
545716,2025-08-16T14:30:00Z,FINISHED,2433,,1049,CD Tondela,5531,FC Famalicão,FC Famalicão,0,1
545714,2025-08-16T17:00:00Z,FINISHED,2433,,5543,Vitória SC,582,GD Estoril Praia,Vitória SC,3,2
545717,2025-08-16T19:30:00Z,FINISHED,2433,,9136,CF Estrela da Amadora,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,0,1
545713,2025-08-17T14:30:00Z,FINISHED,2433,,496,Rio Ave FC,5529,CD Nacional,Draw,1,1
545710,2025-08-17T17:00:00Z,FINISHED,2433,,7822,FC Alverca,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,3
545712,2025-08-17T17:00:00Z,FINISHED,2433,,5530,CD Santa Clara,583,Moreirense FC,Moreirense FC,0,1
545715,2025-08-17T19:30:00Z,FINISHED,2433,,498,Sporting Clube de Portugal,712,FC Arouca,Sporting Clube de Portugal,6,0
545711,2025-08-18T19:15:00Z,FINISHED,2433,,5533,Gil Vicente FC,503,FC Porto,FC Porto,0,2
545726,2025-08-23T15:00:00Z,FINISHED,2433,,583,Moreirense FC,5543,Vitória SC,Moreirense FC,2,0
545718,2025-08-23T17:00:00Z,FINISHED,2433,,5529,CD Nacional,498,Sporting Clube de Portugal,Sporting Clube de Portugal,1,4
545719,2025-08-23T19:30:00Z,FINISHED,2433,,712,FC Arouca,496,Rio Ave FC,Draw,3,3
545721,2025-08-23T19:30:00Z,FINISHED,2433,,1903,Sport Lisboa e Benfica,1049,CD Tondela,Sport Lisboa e Benfica,3,0
545720,2025-08-24T14:30:00Z,FINISHED,2433,,5531,FC Famalicão,5533,Gil Vicente FC,Draw,0,0
545723,2025-08-24T17:00:00Z,FINISHED,2433,,503,FC Porto,6618,Casa Pia AC,FC Porto,4,0
545722,2025-08-24T19:30:00Z,FINISHED,2433,,5613,Sporting Clube de Braga,10340,AVS,Draw,2,2
545724,2025-08-25T19:15:00Z,FINISHED,2433,,9136,CF Estrela da Amadora,7822,FC Alverca,Draw,2,2
545730,2025-08-29T19:15:00Z,FINISHED,2433,,5533,Gil Vicente FC,583,Moreirense FC,Gil Vicente FC,2,0
545728,2025-08-30T14:30:00Z,FINISHED,2433,,6618,Casa Pia AC,5529,CD Nacional,CD Nacional,0,2
545727,2025-08-30T17:00:00Z,FINISHED,2433,,10340,AVS,5531,FC Famalicão,FC Famalicão,0,1
545733,2025-08-30T17:00:00Z,FINISHED,2433,,5543,Vitória SC,712,FC Arouca,Draw,1,1
545734,2025-08-30T19:30:00Z,FINISHED,2433,,498,Sporting Clube de Portugal,503,FC Porto,FC Porto,1,2
545732,2025-08-31T14:30:00Z,FINISHED,2433,,1049,CD Tondela,582,GD Estoril Praia,Draw,2,2
545729,2025-08-31T17:00:00Z,FINISHED,2433,,7822,FC Alverca,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,1,2
545731,2025-08-31T19:30:00Z,FINISHED,2433,,5530,CD Santa Clara,9136,CF Estrela da Amadora,Draw,0,0
545735,2025-08-31T19:30:00Z,FINISHED,2433,,496,Rio Ave FC,5613,Sporting Clube de Braga,Draw,2,2
545725,2025-09-06T19:30:00Z,FINISHED,2433,,582,GD Estoril Praia,5530,CD Santa Clara,CD Santa Clara,0,1
545737,2025-09-12T19:15:00Z,FINISHED,2433,,7822,FC Alverca,1049,CD Tondela,FC Alverca,1,0
545742,2025-09-12T19:15:00Z,FINISHED,2433,,1903,Sport Lisboa e Benfica,5530,CD Santa Clara,Draw,1,1
545740,2025-09-13T14:30:00Z,FINISHED,2433,,583,Moreirense FC,496,Rio Ave FC,Moreirense FC,3,1
545743,2025-09-13T14:30:00Z,FINISHED,2433,,582,GD Estoril Praia,10340,AVS,GD Estoril Praia,3,1
545744,2025-09-13T17:00:00Z,FINISHED,2433,,503,FC Porto,5529,CD Nacional,FC Porto,1,0
545739,2025-09-13T19:30:00Z,FINISHED,2433,,5531,FC Famalicão,498,Sporting Clube de Portugal,Sporting Clube de Portugal,1,2
545736,2025-09-14T14:30:00Z,FINISHED,2433,,9136,CF Estrela da Amadora,5543,Vitória SC,Vitória SC,0,2
545738,2025-09-14T17:00:00Z,FINISHED,2433,,712,FC Arouca,6618,Casa Pia AC,Casa Pia AC,0,2
545741,2025-09-14T19:30:00Z,FINISHED,2433,,5613,Sporting Clube de Braga,5533,Gil Vicente FC,Gil Vicente FC,0,1
545751,2025-09-19T19:15:00Z,FINISHED,2433,,496,Rio Ave FC,503,FC Porto,FC Porto,0,3
545749,2025-09-20T14:30:00Z,FINISHED,2433,,5530,CD Santa Clara,7822,FC Alverca,CD Santa Clara,2,1
545750,2025-09-20T14:30:00Z,FINISHED,2433,,5529,CD Nacional,712,FC Arouca,FC Arouca,1,2
