team_id,team_name,player_id,player_name,position,date_of_birth,nationality,season
1903,Sport Lisboa e Benfica,357,Juan Bernat,Left-Back,1993-03-01,Spain,2023
1903,Sport Lisboa e Benfica,185610,Antonio Silva,Centre-Back,2003-10-31,Portugal,2023
1903,Sport Lisboa e Benfica,182123,Gianluca Prestianni,Right Winger,2006-01-31,Argentina,2023
1903,Sport Lisboa e Benfica,146758,Marcos Leonardo Almeida,Centre-Forward,2003-05-02,Brazil,2023
5531,FC Famalicão,37556,Ivan Zlobin,Goalkeeper,1997-03-07,Russia,2023
5531,FC Famalicão,171387,Hugo Cunha,Goalkeeper,2001-09-06,Portugal,2023
5531,FC Famalicão,178718,Luiz Junior,Goalkeeper,2001-01-14,Brazil,2023
5531,FC Famalicão,218080,Zé Henrique,Goalkeeper,2004-10-23,Brazil,2023
5531,FC Famalicão,213127,Hugo Oliveira,Defence,2004-08-26,Portugal,2023
5531,FC Famalicão,213135,Duarte Oliveira,Defence,2005-03-14,Portugal,2023
5531,FC Famalicão,8919,José Luis Rodríguez,Midfield,1998-06-19,Panama,2023
5531,FC Famalicão,11679,Lucas Martínez,Midfield,1996-05-10,Spain,2023
5531,FC Famalicão,213093,Martim Almeida,Midfield,2005-03-19,Portugal,2023
5531,FC Famalicão,213101,João Santos,Midfield,2003-06-30,Portugal,2023
5531,FC Famalicão,213102,Rodrigo Ribeiro,Midfield,2006-05-26,Portugal,2023
5531,FC Famalicão,144471,João Neto,Offence,2003-05-21,Brazil,2023
5531,FC Famalicão,204147,Mauro Ribeiro,Offence,2002-10-04,Portugal,2023
5531,FC Famalicão,213112,Leonardo Oliveira,Offence,2005-02-08,Sweden,2023
5531,FC Famalicão,157141,Tom Lacoux,Defensive Midfield,2002-01-25,France,2023
5531,FC Famalicão,154741,Óscar Aranda,Left Winger,2002-04-29,Spain,2023
5531,FC Famalicão,148136,Mirko Topić,Defensive Midfield,2001-02-05,Serbia,2023
5531,FC Famalicão,142919,Florian Danho Seke,Centre-Forward,2000-06-21,France,2023
5531,FC Famalicão,141367,Nathan,Right-Back,2001-09-05,Brazil,2023
5531,FC Famalicão,137985,Chiquinho,Left Winger,2000-02-05,Portugal,2023
5531,FC Famalicão,116188,Gustavo Assunção,Defensive Midfield,2000-03-30,Brazil,2023
5531,FC Famalicão,98611,Moura,Left-Back,1999-08-16,Portugal,2023
5531,FC Famalicão,97367,Justin de Haas,Centre-Back,2000-02-01,Netherlands,2023
5531,FC Famalicão,43565,Filipe Soares,Attacking Midfield,1999-05-20,Portugal,2023
5531,FC Famalicão,43464,Enea Mihaj,Centre-Back,1998-07-05,Albania,2023
5531,FC Famalicão,28129,Jhonder Cádiz,Centre-Forward,1995-07-29,Venezuela,2023
5531,FC Famalicão,21166,Riccieli,Centre-Back,1998-09-17,Brazil,2023
5531,FC Famalicão,8511,Zaydou Youssouf,Central Midfield,1999-07-11,France,2023
5531,FC Famalicão,192907,Ian Custodio,Left-Back,2003-04-16,Brazil,2023
5531,FC Famalicão,187280,Gustavo Sa,Attacking Midfield,2004-11-11,Portugal,2023
5531,FC Famalicão,185127,Théo Fonseca,Right Winger,2000-06-11,Portugal,2023
5531,FC Famalicão,178652,Alex Dobre,Right Winger,1998-08-30,Romania,2023
5531,FC Famalicão,177322,Henrique Araujo,Centre-Forward,2002-01-19,Portugal,2023
5531,FC Famalicão,169412,Marcos Vinicios,Left Winger,2001-02-23,Brazil,2023
5531,FC Famalicão,168613,Otso Liimatta,Attacking Midfield,2004-07-10,Finland,2023
5533,Gil Vicente FC,49241,Stanislav Kritsyuk,Goalkeeper,1990-12-01,Russia,2023
5533,Gil Vicente FC,81896,Andrew,Goalkeeper,2001-07-01,Brazil,2023
5533,Gil Vicente FC,119462,Vinicius,Goalkeeper,1997-06-19,Brazil,2023
5533,Gil Vicente FC,157154,Brian Araújo,Goalkeeper,2000-04-29,Portugal,2023
5533,Gil Vicente FC,179830,Lipe,Midfield,2002-02-19,Brazil,2023
5533,Gil Vicente FC,213075,Peixinho,Midfield,2004-05-23,Portugal,2023
5533,Gil Vicente FC,213096,Miro,Midfield,2003-04-22,Angola,2023
5533,Gil Vicente FC,213124,Cláudio Araújo,Midfield,2003-02-22,Portugal,2023
5533,Gil Vicente FC,213137,Ricardinho,Midfield,2005-12-27,Portugal,2023
5533,Gil Vicente FC,119530,Ali Alipour,Offence,1995-11-11,Iran,2023
5533,Gil Vicente FC,213095,Miguel Sanz,Offence,2005-02-17,UA Emirates,2023
5533,Gil Vicente FC,221241,Jucelio,Offence,,Brazil,2023
5533,Gil Vicente FC,246298,Marlon Maranhão,Offence,2002-08-07,Brazil,2023
5533,Gil Vicente FC,165143,Martim Neto,Central Midfield,2003-01-14,Portugal,2023
5533,Gil Vicente FC,141483,José Carlos,Right-Back,1998-07-31,Portugal,2023
5533,Gil Vicente FC,141380,Kazu,Left-Back,2000-03-18,Brazil,2023
5533,Gil Vicente FC,140940,Gabriel Pereira,Centre-Back,2000-05-07,Brazil,2023
5533,Gil Vicente FC,127657,Félix Correia,Left Winger,2001-01-22,Portugal,2023
5533,Gil Vicente FC,114011,Jesús Castillo,Defensive Midfield,2001-06-11,Peru,2023
5533,Gil Vicente FC,45486,Pedro Tiba,Central Midfield,1988-08-31,Portugal,2023
5533,Gil Vicente FC,45365,Rúben Fernandes,Centre-Back,1986-05-06,Portugal,2023
5533,Gil Vicente FC,44804,Kanya Fujimoto,Attacking Midfield,1999-07-01,Japan,2023
5533,Gil Vicente FC,37562,Alex Pinto,Right-Back,1998-07-08,Portugal,2023
5533,Gil Vicente FC,37160,Murilo,Right Winger,1994-10-31,Brazil,2023
5533,Gil Vicente FC,33160,Maxime Dominguez,Attacking Midfield,1996-02-01,Switzerland,2023
5533,Gil Vicente FC,9125,Jonathan Buatu,Centre-Back,1993-09-27,Belgium,2023
5533,Gil Vicente FC,213109,Kiko Vilas Boas,Left-Back,1999-09-08,Portugal,2023
5533,Gil Vicente FC,204136,Afonso Moreira,Left Winger,2005-03-19,Portugal,2023
5533,Gil Vicente FC,202282,Depu,Centre-Forward,2000-01-08,Angola,2023
5533,Gil Vicente FC,189797,Roan Wilson,Central Midfield,2002-05-01,Costa Rica,2023
5533,Gil Vicente FC,188083,Miguel Monteiro,Centre-Forward,2003-07-24,Portugal,2023
5533,Gil Vicente FC,187384,Andre Simoes,Attacking Midfield,2003-08-17,Portugal,2023
5533,Gil Vicente FC,183363,Mory Gbane,Defensive Midfield,2000-12-25,Ivory Coast,2023
5533,Gil Vicente FC,181642,Thomas,Right-Back,2002-01-14,Brazil,2023
5533,Gil Vicente FC,178767,Leonardo Buta,Left-Back,2002-06-05,Portugal,2023
5533,Gil Vicente FC,177301,Tidjany Touré,Left Winger,2002-07-15,France,2023
5543,Vitória SC,16734,Bruno Varela,Goalkeeper,1994-11-04,Portugal,2023
5543,Vitória SC,45324,Charles Silva,Goalkeeper,1994-02-04,Brazil,2023
5543,Vitória SC,204127,Gui,Goalkeeper,2006-05-13,Portugal,2023
5543,Vitória SC,204176,Rafael Oliveira,Goalkeeper,2003-09-28,Portugal,2023
5543,Vitória SC,145346,Telmo Arcanjo,Midfield,2001-06-21,Cape Verde Islands,2023
5543,Vitória SC,245842,Ronaldo Afonso,Offence,2000-07-11,São Tomé and Príncipe,2023
5543,Vitória SC,194008,Manu Silva,Defensive Midfield,2001-06-12,Portugal,2023
5543,Vitória SC,192626,Kaio César,Right Winger,2004-02-15,Brazil,2023
5543,Vitória SC,191013,Goncalo Nogueira,Central Midfield,2003-12-28,Portugal,2023
5543,Vitória SC,188314,Jota,Left Winger,2002-07-22,Portugal,2023
5543,Vitória SC,188094,Zé Carlos,Right-Back,2001-10-30,Portugal,2023
5543,Vitória SC,187537,Afonso Freitas,Left-Back,2000-04-07,Portugal,2023
5543,Vitória SC,184496,Alberto Baio,Right-Back,2003-09-29,Portugal,2023
5543,Vitória SC,171367,Tomás Händel,Defensive Midfield,2000-11-27,Portugal,2023
5543,Vitória SC,171351,Miguel Magalhães,Right-Back,2002-11-16,Portugal,2023
5543,Vitória SC,159694,Adrián Butzke,Centre-Forward,1999-03-30,Spain,2023
5543,Vitória SC,136334,Jota Silva,Left Winger,1999-08-01,Portugal,2023
5543,Vitória SC,130047,Tomás Ribeiro,Centre-Back,1999-04-30,Portugal,2023
5543,Vitória SC,127292,Mamadou Tounkara,Centre-Back,2001-12-14,Mali,2023
5543,Vitória SC,53190,Ricardo Mangas,Left-Back,1998-03-19,Portugal,2023
5543,Vitória SC,45274,Tiago Silva,Attacking Midfield,1993-06-02,Portugal,2023
5543,Vitória SC,37717,João Mendes,Attacking Midfield,1994-10-21,Portugal,2023
5543,Vitória SC,37558,Nuno Santos,Attacking Midfield,1999-03-02,Portugal,2023
5543,Vitória SC,37360,Jorge Fernandes,Centre-Back,1997-04-02,Portugal,2023
5543,Vitória SC,32343,Mikel Villanueva,Centre-Back,1993-04-14,Venezuela,2023
5543,Vitória SC,23245,Toni Borevković,Centre-Back,1997-06-18,Croatia,2023
5543,Vitória SC,15908,André André,Central Midfield,1989-08-26,Portugal,2023
5543,Vitória SC,4003,Nélson Oliveira,Centre-Forward,1991-08-08,Portugal,2023
5543,Vitória SC,1771,Bruno Gaspar,Right-Back,1993-04-21,Angola,2023
5589,FC Vizela,6844,Fabijan Buntić,Goalkeeper,1997-02-24,Croatia,2023
5589,FC Vizela,30826,Francesco Ruberto,Goalkeeper,1993-03-19,Switzerland,2023
5589,FC Vizela,213080,Nikola Bursać,Goalkeeper,2001-09-11,Serbia,2023
5589,FC Vizela,12759,Anderson Jesus,Defence,1995-03-02,Brazil,2023
5589,FC Vizela,16580,João Escoval,Defence,1997-05-08,Portugal,2023
5589,FC Vizela,28976,Orest Lebedenko,Defence,1998-09-23,Ukraine,2023
5589,FC Vizela,124716,Jota Gonçalves,Defence,2000-06-17,Portugal,2023
5589,FC Vizela,138226,Matheus Pereira,Defence,2000-12-21,Brazil,2023
5589,FC Vizela,157448,Hugo Oliveira,Defence,2002-02-10,Portugal,2023
5589,FC Vizela,169291,Tomas Silva,Defence,1999-10-15,Portugal,2023
5589,FC Vizela,204177,Tiago Brito,Defence,2004-04-16,Portugal,2023
5589,FC Vizela,245346,Messias,Defence,2005-12-17,Angola,2023
5589,FC Vizela,8165,Jason Lokilo,Midfield,1998-09-17,Belgium,2023
5589,FC Vizela,15920,Bruno Costa,Midfield,1997-04-19,Portugal,2023
5589,FC Vizela,45514,Samu,Midfield,1996-04-21,Portugal,2023
5589,FC Vizela,81433,Alberto Soro,Midfield,1999-03-09,Spain,2023
5589,FC Vizela,124280,Matías Lacava,Midfield,2002-10-10,Venezuela,2023
5589,FC Vizela,144694,Abdul Awudu,Midfield,2001-01-10,Ghana,2023
5589,FC Vizela,166752,Osama Rashid,Midfield,1992-01-13,Iraq,2023
5589,FC Vizela,213079,Diogo Nascimento,Midfield,2002-11-02,Portugal,2023
5589,FC Vizela,213181,Domingos Quina,Midfield,1999-11-18,Portugal,2023
5589,FC Vizela,216738,Aleksandar Busnić,Midfield,1997-12-04,Serbia,2023
5589,FC Vizela,244843,Rodrigo Ramos,Midfield,2004-02-17,Portugal,2023
5589,FC Vizela,952,Dylan Saint-Louis,Offence,1995-04-26,Congo,2023
5589,FC Vizela,81736,Samuel Essende,Offence,1998-01-23,DR Congo,2023
5589,FC Vizela,171322,Ventura,Offence,2002-06-19,Portugal,2023
5589,FC Vizela,184165,Sava Petrov,Offence,1998-06-18,Serbia,2023
5589,FC Vizela,210434,Amadou Ba-Sy,Offence,2001-06-08,France,2023
5589,FC Vizela,180136,Pedro Ortiz,Central Midfield,2000-08-19,Spain,2023
5589,FC Vizela,167661,Alex Mendez,Central Midfield,2000-09-06,USA,2023
5601,Portimonense SC,3262,Kōsuke Nakamura,Goalkeeper,1995-02-27,Japan,2023
5601,Portimonense SC,12607,Vinicius Silvestre,Goalkeeper,1994-03-28,Brazil,2023
5601,Portimonense SC,148420,João Victor,Goalkeeper,2000-10-23,Brazil,2023
5601,Portimonense SC,181442,Gabriel Souza,Goalkeeper,2004-08-03,Brazil,2023
5601,Portimonense SC,2905,Moustapha Seck,Defence,1996-02-23,Spain,2023
5601,Portimonense SC,11197,Pedrão,Defence,1997-05-03,Brazil,2023
5601,Portimonense SC,171346,Filipe Relvas,Defence,1999-09-20,Portugal,2023
5601,Portimonense SC,176837,Rafael Alcobia,Defence,2003-06-22,Portugal,2023
5601,Portimonense SC,181603,Igor Formiga,Defence,1999-01-08,Brazil,2023
5601,Portimonense SC,185120,Gonçalo Costa,Defence,2000-02-18,Portugal,2023
5601,Portimonense SC,192269,Alemao,Defence,2002-11-06,Brazil,2023
5601,Portimonense SC,206232,Thiago Dombroski,Defence,2002-06-20,Brazil,2023
5601,Portimonense SC,213122,Guga,Defence,2003-10-23,Portugal,2023
5601,Portimonense SC,250438,Ye-Chan Lee,Defence,2005-05-23,South Korea,2023
5601,Portimonense SC,1422,Nonoca,Midfield,1998-05-19,Brazil,2023
5601,Portimonense SC,6348,Hildeberto,Midfield,1996-03-02,Cape Verde Islands,2023
5601,Portimonense SC,9243,Carlinhos,Midfield,1994-06-22,Brazil,2023
5601,Portimonense SC,24561,Ronie Carrillo,Midfield,1996-09-08,Ecuador,2023
5601,Portimonense SC,64717,Paulo Estrela Moreira,Midfield,1999-02-20,Portugal,2023
5601,Portimonense SC,74154,Rodrigo Martins,Midfield,1998-09-15,Portugal,2023
5601,Portimonense SC,114355,Luquinha,Midfield,2000-10-03,Brazil,2023
5601,Portimonense SC,126160,Ângelo Taveira,Midfield,2000-05-13,Portugal,2023
5601,Portimonense SC,157834,Steve Mvoué,Midfield,2002-02-02,Cameroon,2023
5601,Portimonense SC,160850,Ivan Pavlic,Midfield,2001-11-10,Belgium,2023
5601,Portimonense SC,185117,Yong-hak Kim,Midfield,2003-05-20,South Korea,2023
5601,Portimonense SC,192622,Luan Campos,Midfield,2002-03-19,Brazil,2023
5601,Portimonense SC,192630,Zinho,Midfield,2003-05-09,Brazil,2023
5601,Portimonense SC,213113,Davis Nascimento,Midfield,2002-08-13,Brazil,2023
5601,Portimonense SC,214401,Ricardo Sousa,Midfield,2001-06-09,Portugal,2023
5601,Portimonense SC,217493,Dener Clemente,Midfield,1992-03-13,Brazil,2023
5601,Portimonense SC,137476,Sylvester Jasper,Offence,2001-09-13,Bulgaria,2023
5601,Portimonense SC,213119,Hélio Varela,Offence,2002-05-03,Cape Verde Islands,2023
5601,Portimonense SC,214402,Midana Cassamá,Offence,2002-08-18,Guinea-Bissau,2023
5601,Portimonense SC,243745,Tamble Monteiro,Offence,2000-11-15,Portugal,2023
5601,Portimonense SC,169128,Taichi Fukui,Central Midfield,2004-07-15,Japan,2023
5602,SC Farense,29201,Luiz Felipe,Goalkeeper,1997-04-24,Brazil,2023
5602,SC Farense,37336,Ricardo Velho,Goalkeeper,1998-08-20,Portugal,2023
5602,SC Farense,52986,Miguel Carvalho,Goalkeeper,1996-06-20,Portugal,2023
5602,SC Farense,139966,Kauan Tomé,Goalkeeper,2002-01-13,Brazil,2023
5602,SC Farense,213106,Hamidou Diallo,Defence,2002-01-26,Mali,2023
5602,SC Farense,213088,Claudio Falcão,Midfield,1994-07-03,Brazil,2023
5602,SC Farense,213100,Rafinha,Midfield,2002-10-10,Portugal,2023
5602,SC Farense,213105,Diogo Paulo,Midfield,2001-07-06,Portugal,2023
5602,SC Farense,252899,Rafael Teixeira,Midfield,2006-01-18,Portugal,2023
5602,SC Farense,37688,Rui Costa,Offence,1996-02-20,Portugal,2023
5602,SC Farense,213092,André Candeias,Offence,2003-01-20,Portugal,2023
5602,SC Farense,115247,Talys Oliveira,Left-Back,1999-02-10,Brazil,2023
5602,SC Farense,73210,Bruno Duarte,Centre-Forward,1996-03-24,Brazil,2023
5602,SC Farense,53019,Fabrício Isidoro,Central Midfield,1992-01-28,Brazil,2023
5602,SC Farense,45502,João Talocha,Left-Back,1989-08-30,Portugal,2023
5602,SC Farense,45296,Gonçalo Silva,Centre-Back,1991-06-04,Portugal,2023
5602,SC Farense,40677,Zach Muscat,Centre-Back,1993-08-22,Malta,2023
5602,SC Farense,37457,Mattheus Oliveira,Central Midfield,1994-07-07,Brazil,2023
5602,SC Farense,37176,Vítor Gonçalves,Central Midfield,1992-03-29,Portugal,2023
5602,SC Farense,37102,Cristian Ponde,Right Winger,1995-01-26,Portugal,2023
5602,SC Farense,22308,Jhon Velásquez Turga,Attacking Midfield,1995-05-02,Colombia,2023
5602,SC Farense,16402,Artur Jorge,Centre-Back,1994-08-14,Portugal,2023
5602,SC Farense,16149,Zé Luís,Centre-Forward,1991-01-24,Cape Verde Islands,2023
5602,SC Farense,15896,Elves,Right Winger,1999-10-02,Portugal,2023
5602,SC Farense,15895,Rafael  Barbosa,Attacking Midfield,1996-03-29,Portugal,2023
5602,SC Farense,11490,Marco Matias,Left Winger,1989-05-10,Portugal,2023
5602,SC Farense,218404,Igor Rossi,Centre-Back,1989-03-10,Brazil,2023
5602,SC Farense,213078,André Seruca,Defensive Midfield,2000-10-29,Portugal,2023
5602,SC Farense,213072,Mohamed Belloumi,Right Winger,2002-06-01,Algeria,2023
5602,SC Farense,153579,Facundo Cáseres,Central Midfield,2001-05-28,Argentina,2023
5602,SC Farense,150648,Adewele Sapara,Left Winger,1995-01-27,Nigeria,2023
5602,SC Farense,150595,Fran Delgado,Right-Back,2001-07-11,Spain,2023
5602,SC Farense,140905,David Pastor,Right-Back,2000-02-20,Brazil,2023
5613,Sporting Clube de Braga,37817,Tiago Sá,Goalkeeper,1995-01-11,Portugal,2023
5613,Sporting Clube de Braga,146753,Lukáš Horníček,Goalkeeper,2002-07-13,Czech Republic,2023
5613,Sporting Clube de Braga,178752,Matheus Magalhães,Goalkeeper,1992-03-29,Brazil,2023
5613,Sporting Clube de Braga,182049,Bernardo Fontes,Goalkeeper,2002-07-23,Brazil,2023
5613,Sporting Clube de Braga,171334,Marco Torres,Defence,2003-02-18,Portugal,2023
5613,Sporting Clube de Braga,180150,Victor Gómez,Defence,2000-04-01,Spain,2023
5613,Sporting Clube de Braga,246367,Nuno Matos,Defence,2004-10-04,Portugal,2023
5613,Sporting Clube de Braga,246741,Francisco Chissumba,Defence,2005-05-29,Portugal,2023
5613,Sporting Clube de Braga,121007,Rodrigo Zalazar,Midfield,1999-08-12,Uruguay,2023
5613,Sporting Clube de Braga,215774,El Hadji Soumaré,Midfield,2003-01-07,Senegal,2023
5613,Sporting Clube de Braga,74554,Simon Banza,Offence,1996-08-13,Congo DR,2023
5613,Sporting Clube de Braga,178733,Roger Fernandes,Offence,2005-11-21,Portugal,2023
5613,Sporting Clube de Braga,203295,Kauan Kelvin,Offence,2005-01-21,Brazil,2023
5613,Sporting Clube de Braga,246609,Yan Said,Offence,2002-11-08,Portugal,2023
5613,Sporting Clube de Braga,45401,Ricardo Horta,Left Winger,1994-09-15,Portugal,2023
5613,Sporting Clube de Braga,39646,Cristian Borja,Left-Back,1993-02-18,Colombia,2023
5613,Sporting Clube de Braga,33339,Paulo Oliveira,Centre-Back,1992-01-08,Portugal,2023
5613,Sporting Clube de Braga,33111,Adrián Gomez,null,1997-01-09,Spain,2023
5613,Sporting Clube de Braga,32511,Abel Ruiz,Centre-Forward,2000-01-28,Spain,2023
5613,Sporting Clube de Braga,16754,Pizzi,Attacking Midfield,1989-10-06,Portugal,2023
5613,Sporting Clube de Braga,13911,Vitor Carvalho,Defensive Midfield,1997-05-27,Brazil,2023
5613,Sporting Clube de Braga,9553,Bruma,Left Winger,1994-10-24,Guinea-Bissau,2023
5613,Sporting Clube de Braga,8758,Rony Lopes,Right Winger,1995-12-28,Brazil,2023
5613,Sporting Clube de Braga,3977,Lucas Piazon,Attacking Midfield,1994-01-20,Brazil,2023
5613,Sporting Clube de Braga,3249,João Moutinho,Central Midfield,1986-09-08,Portugal,2023
5613,Sporting Clube de Braga,3245,José Fonte,Centre-Back,1983-12-22,Portugal,2023
5613,Sporting Clube de Braga,469,Sikou Niakaté,Centre-Back,1999-07-10,France,2023
5613,Sporting Clube de Braga,192307,Cher Ndour,Central Midfield,2004-07-27,Italy,2023
5613,Sporting Clube de Braga,185137,Álvaro Djaló,Left Winger,1999-08-16,Spain,2023
5613,Sporting Clube de Braga,180607,Joe Mendes,Right-Back,2002-12-31,Sweden,2023
5613,Sporting Clube de Braga,154750,Serdar Saatçı,Centre-Back,2003-02-14,Turkey,2023
6618,Casa Pia AC,43642,Daniel Azevedo,Goalkeeper,1998-02-12,Portugal,2023
6618,Casa Pia AC,77869,Ricardo Batista,Goalkeeper,1986-11-19,Portugal,2023
6618,Casa Pia AC,185128,Lucas Paes,Goalkeeper,1997-12-07,Brazil,2023
6618,Casa Pia AC,213099,Afonso Monteiro,Goalkeeper,2005-06-27,Portugal,2023
6618,Casa Pia AC,249234,André,Left Winger,2001-05-19,Portugal,2023
6618,Casa Pia AC,246461,Fahem Benaïssa-Yahia,Left-Back,2002-04-29,France,2023
6618,Casa Pia AC,217543,Samuel Justo,Central Midfield,2004-04-02,Portugal,2023
6618,Casa Pia AC,204134,Kiki Silva,Right Winger,1998-02-14,Portugal,2023
6618,Casa Pia AC,191259,Beni,Central Midfield,2002-05-21,Angola,2023
6618,Casa Pia AC,185146,Leonardo Lelo,Left-Back,2000-03-30,Portugal,2023
6618,Casa Pia AC,178764,Fernando Andrade,Left Winger,1993-01-08,Brazil,2023
6618,Casa Pia AC,171304,Nuno Moreira,Left Winger,1999-06-16,Portugal,2023
6618,Casa Pia AC,129709,Telasco Segovia,Central Midfield,2003-04-02,Venezuela,2023
6618,Casa Pia AC,128303,Samuel Silvera,Right Winger,2000-10-25,Portugal,2023
6618,Casa Pia AC,126877,Larra,Right-Back,1997-12-17,Spain,2023
6618,Casa Pia AC,126156,Rafael Brito,Defensive Midfield,2002-01-19,Portugal,2023
6618,Casa Pia AC,80044,Yuki Soma,Right Winger,1997-02-25,Japan,2023
6618,Casa Pia AC,64370,João Nunes,Centre-Back,1995-11-19,Portugal,2023
6618,Casa Pia AC,45303,Geraldes,Right-Back,1991-05-02,Portugal,2023
6618,Casa Pia AC,45201,Neto,Central Midfield,1991-09-02,Brazil,2023
6618,Casa Pia AC,43495,Fernando Varela,Centre-Back,1987-11-26,Cape Verde Islands,2023
6618,Casa Pia AC,37967,Kevin Krygård,Defensive Midfield,2000-05-17,Norway,2023
6618,Casa Pia AC,16854,Nermin Zolotić,Centre-Back,1993-07-07,Bosnia-Herzegovina,2023
6618,Casa Pia AC,12813,Pablo Barbosa,Central Midfield,1999-11-14,Brazil,2023
6618,Casa Pia AC,12647,Felippe Cardoso,Centre-Forward,1998-10-04,Brazil,2023
6618,Casa Pia AC,8781,Duplexe Tchamba,Centre-Back,1998-07-10,Cameroon,2023
6618,Casa Pia AC,6430,Ruben Lameiras,Right Winger,1994-12-22,Portugal,2023
6618,Casa Pia AC,1764,Tiago Dias,Left-Back,1998-05-04,Portugal,2023
9136,CF Estrela da Amadora,12746,Bruno Brigido,Goalkeeper,1991-03-09,Brazil,2023
9136,CF Estrela da Amadora,45466,António Filipe,Goalkeeper,1985-04-14,Portugal,2023
9136,CF Estrela da Amadora,213123,Dida,Goalkeeper,1998-04-28,Brazil,2023
9136,CF Estrela da Amadora,230368,Cambila,Goalkeeper,2002-05-16,Angola,2023
9136,CF Estrela da Amadora,213104,Manuel Figueiredo,Midfield,2002-02-16,Portugal,2023
9136,CF Estrela da Amadora,244810,Eurichano Setila,Offence,2004-02-17,Angola,2023
9136,CF Estrela da Amadora,178810,André Luiz,Centre-Forward,2002-02-23,Brazil,2023
9136,CF Estrela da Amadora,153938,Leonel Bucca,Central Midfield,1999-03-20,Argentina,2023
9136,CF Estrela da Amadora,131219,Nilton Varela,Left Winger,2001-05-25,Portugal,2023
9136,CF Estrela da Amadora,129465,Johnstone Omurwa,Centre-Back,1998-08-08,Kenya,2023
9136,CF Estrela da Amadora,80358,Aloísio Souza Genézio,Defensive Midfield,1996-05-03,Brazil,2023
9136,CF Estrela da Amadora,79824,Kikas,Centre-Forward,1998-09-17,Portugal,2023
9136,CF Estrela da Amadora,49438,Léo Jabá,Right Winger,1998-08-02,Brazil,2023
9136,CF Estrela da Amadora,45371,Pedro Sá,Defensive Midfield,1993-12-01,Portugal,2023
9136,CF Estrela da Amadora,45353,Nanú,Right-Back,1994-05-17,Guinea-Bissau,2023
9136,CF Estrela da Amadora,45350,Rodrigo Pinho,Centre-Forward,1991-05-30,Germany,2023
9136,CF Estrela da Amadora,45195,Ruben Lima,Left-Back,1989-10-03,Portugal,2023
9136,CF Estrela da Amadora,37514,Jean Felipe,Right-Back,1994-03-18,Brazil,2023
9136,CF Estrela da Amadora,37396,João Reis,Left-Back,1992-06-24,Portugal,2023
9136,CF Estrela da Amadora,30411,Miguel Lopes,Right-Back,1986-12-19,Portugal,2023
9136,CF Estrela da Amadora,15894,Ronaldo Tavares,Centre-Forward,1997-07-22,Portugal,2023
9136,CF Estrela da Amadora,8374,Pedro Mendes,Centre-Back,1990-10-01,Portugal,2023
9136,CF Estrela da Amadora,8002,Tashan Oakley-Boothe,Central Midfield,2000-02-14,England,2023
9136,CF Estrela da Amadora,1600,Mansur,Left-Back,1993-04-17,Brazil,2023
9136,CF Estrela da Amadora,246341,Tiago Gabriel,Centre-Back,2004-12-26,Portugal,2023
9136,CF Estrela da Amadora,213134,Lucão,Centre-Back,1998-03-25,Brazil,2023
9136,CF Estrela da Amadora,213132,Leonardo Silva,Central Midfield,1995-09-27,Brazil,2023
9136,CF Estrela da Amadora,213131,Heverton Santos,Right-Back,2001-02-01,Brazil,2023
9136,CF Estrela da Amadora,213128,Keliano,Defensive Midfield,2003-01-16,Angola,2023
9136,CF Estrela da Amadora,213126,Kwenzokuhle Shinga,Left-Back,2000-03-30,South Africa,2023
9136,CF Estrela da Amadora,213110,Regis Ndo,Right Winger,2001-05-22,Burkina Faso,2023
9136,CF Estrela da Amadora,213084,Cristiano Fitzgerald,Left Winger,2003-11-10,Ireland,2023
9136,CF Estrela da Amadora,213082,Gustavo Henrique,Left Winger,1999-05-24,Brazil,2023
9136,CF Estrela da Amadora,213073,Kialonda Gaspar,Centre-Back,1997-09-27,Angola,2023
9136,CF Estrela da Amadora,192349,Diogo Fonseca,Centre-Back,2002-04-10,Portugal,2023
9136,CF Estrela da Amadora,181489,André,null,2003-10-07,Brazil,2023
